v183ciuo,ciuolabel,ciuo1diglabel,ciuo3cat,ciuolabel_color,ciuo1diglabel_color,ciuo3cat_color,n_obs,total_workers_weighted,income_mean,income_q1,income_median,income_q3,female_pct,male_pct,public_sector_pct,nivel_ed_mean,age_mean,age_median,x,y,community
13212,Téc. Lab. médicos,3. Técnicos,1. Trabajadores  no manuales,"(0.472328, 0.110547, 0.428334, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",24223.42,24223.42,6016.8,3745.25,5743.0,7044.75,80.07,19.93,36.64,4.57,57.49,50.0,0.2033211864040533,-0.1402733023663351,C16
13213,Téc. farmacéuticos,3. Técnicos,1. Trabajadores  no manuales,"(0.472328, 0.110547, 0.428334, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",9183.22,9183.22,8820.98,6750.0,7720.5,8929.75,42.4,57.6,28.81,6.33,29.76,31.5,0.2734191539479529,0.0610974188689833,C10
13214,Téc. prótesis médicas y dentales,3. Técnicos,1. Trabajadores  no manuales,"(0.472328, 0.110547, 0.428334, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",5674.06,5674.06,4401.59,3487.5,4950.0,7800.0,56.76,43.24,0.0,6.01,44.31,34.0,-0.0077371864899182,0.122757763690672,C17
13220,Prof. med. enfermería y partería,3. Técnicos,1. Trabajadores  no manuales,"(0.472328, 0.110547, 0.428334, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",0.0,,,,,,,,,,,,,,
13221,Prof. med. enfermería,3. Técnicos,1. Trabajadores  no manuales,"(0.472328, 0.110547, 0.428334, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",416048.77,416048.77,7114.39,3900.0,5544.0,9350.0,85.24,14.76,50.9,6.2,53.6,53.0,0.0658805749037189,-0.2668060427487577,C05
13222,Prof. med. partería,3. Técnicos,1. Trabajadores  no manuales,"(0.472328, 0.110547, 0.428334, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",1364.0,1364.0,7705.57,8200.0,8800.0,9400.0,100.0,0.0,100.0,4.87,49.76,68.0,-0.2530657535164679,0.1784528122838444,C23
13230,Prof. med. medicina tradicional y alternativa,3. Técnicos,1. Trabajadores  no manuales,"(0.472328, 0.110547, 0.428334, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",10113.11,10113.11,1141.64,1450.0,1900.0,2350.0,62.35,37.65,0.0,3.52,42.0,42.0,0.262653205553012,-0.0881752895102554,C16
13232,Prof. med. medicina tradicional y alternativa,3. Técnicos,1. Trabajadores  no manuales,"(0.472328, 0.110547, 0.428334, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",0.0,,,,,,,,,,,,,,
13240,Téc. veterinarios,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",4211.99,4211.99,3773.38,3694.0,4388.0,5082.0,79.3,20.7,46.39,6.89,43.73,30.0,-0.1798453756622544,0.0503355621897984,C12
13250,Prof med. salud,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",0.0,,,,,,,,,,,,,,
13251,Aux. y ay. Dentista,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",7419.43,7419.43,10434.73,10284.75,10596.5,10908.25,100.0,0.0,56.07,6.79,49.43,39.0,0.3081725708954491,0.0276302960635305,C10
13252,Téc. Doc. Sanitaria,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",2160.0,2160.0,10589.63,10234.0,10445.0,10656.0,60.28,39.72,100.0,5.38,38.71,38.0,-0.2806067626161492,0.1521035812324705,C23
13253,T ra. Comu. Salud,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",16206.7,16206.7,5289.47,2012.5,3650.0,6200.0,79.88,20.12,91.66,5.05,38.53,45.0,0.2831081847189808,-0.1666130558249037,C16
13254,Téc. optometría y ópticos,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",0.0,,,,,,,,,,,,,,
13255,Téc. fisioterapeutas,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",51047.95,51047.95,6463.83,3805.0,6500.0,8860.25,83.11,16.89,5.22,6.5,59.53,47.5,0.1603245704393547,-0.1826822693095806,C05
13256,Asistentes médicos,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",24745.06,24745.06,10253.96,3800.0,7000.0,12733.5,76.94,23.06,24.05,7.27,42.81,37.0,0.1824341830259506,-0.1238518386968506,C16
13257,Insp. Salud y laboral,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",36739.43,36739.43,8607.79,2800.0,6500.0,10000.0,64.88,35.12,88.88,6.94,38.82,39.0,0.1076103540684737,-0.0285651484692319,C07
13258,Ay. de ambulancias,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",549.0,549.0,9241.0,9241.0,9241.0,9241.0,0.0,100.0,0.0,5.0,47.0,47.0,-0.2669584321440462,0.2043667052618121,C23
13259,Prof med. salud n/c,3. Técnicos,1. Trabajadores  no manuales,"(0.478558, 0.112764, 0.427475, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",14622.18,14622.18,12542.37,3816.5,7233.0,12584.5,87.52,12.48,13.49,5.96,59.99,71.0,0.2679241958364191,-0.1354392854813954,C16
13300,Prof. Med. Financieros,3. Técnicos,1. Trabajadores  no manuales,"(0.484789, 0.114974, 0.426548, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",7185.0,7185.0,19691.67,6490.0,22440.0,24966.5,55.05,44.95,47.88,8.14,52.97,57.0,-0.3991442345040047,-0.0298627798048516,C22
13310,Prof. Med. Finanzas y matemáticas,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",14209.0,14209.0,9614.39,5000.0,11000.0,12661.0,51.59,48.41,11.13,5.99,55.44,39.0,0.1083494511355801,0.2065046289942787,C13
13311,"Ag. bolsa, cambio y otros servicios financieros",3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",7623.7,7623.7,9664.17,8464.5,10275.5,12163.25,8.97,91.03,0.0,7.84,30.38,28.5,0.062946571077526,0.2872879974658534,C13
13312,Of. Préstamos y créditos,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",41292.9,41292.9,9241.91,6000.0,7500.0,12467.0,59.52,40.48,0.8,5.83,33.86,49.0,0.2021106815381323,-0.0077106360307259,C13
13313,Tenedores de libros,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",38456.0,38456.0,8521.83,4055.0,7386.0,13000.0,24.9,75.1,11.45,5.64,50.67,56.0,0.1469291907039713,0.1993444852862741,C00
13314,Prof. med. estadística y afines,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",2608.3,2608.3,,,,,0.0,100.0,100.0,,,,0.7699306378404015,-0.3041865883740802,C19
13315,Tasadores,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",8322.0,8322.0,2024.24,2502.0,4600.0,8346.5,10.56,89.44,0.0,7.8,34.45,47.0,0.1479296866848699,0.2232184525599363,C13
13320,Ag. comerciales y corredores,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",8837.01,8837.01,11077.24,8441.0,9500.0,10000.0,9.04,90.96,0.0,5.83,40.12,36.0,-0.0232707938857596,0.1996018754892722,C13
13321,Ag. de seguros,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",58381.79,58381.79,12710.09,8043.0,9241.0,14117.5,10.74,89.26,0.0,6.33,45.85,50.0,0.2366507244978653,0.0458304078452451,C13
13322,Rep. Comerciales,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",108567.8,108567.8,9192.15,4000.0,6483.0,13000.0,26.8,73.2,0.61,5.69,44.97,41.0,-0.0275294570225668,0.068536282862897,C04
13323,Ag. de compras,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",19488.42,19488.42,9618.2,5746.75,6665.5,12750.0,16.05,83.95,21.36,5.97,37.79,36.0,0.3124757600976659,0.1341982706259089,C10
13324,Ag. de compras y consignatarios,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",3430.86,3430.86,12802.74,6825.0,12163.5,17995.25,12.91,87.09,0.0,5.46,53.13,56.5,0.1881445214688215,0.0408419827982626,C10
13330,Ag. serv. comerciales,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",0.0,,,,,,,,,,,,,,
13331,Dec. o gest. aduana,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",25421.7,25421.7,12521.16,7400.0,9670.0,14960.0,28.15,71.85,51.1,6.27,53.39,51.0,0.0981213552646137,-0.2755856219721696,C04
13332,Org. Eventos y conferencias,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",44930.0,44930.0,3595.07,1370.75,2524.0,3636.0,72.43,27.57,5.34,6.26,43.97,39.0,0.0224525589615879,-0.0639687270510136,C04
13333,Ag. de empleo y contratistas de mano de obra,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",19538.0,19538.0,13160.42,4612.0,8000.0,11236.5,11.22,88.78,0.0,4.53,43.58,45.0,-0.073428552730522,0.3648569741619432,C02
13334,Ag. inmobiliarios,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",52402.54,52402.54,12167.99,3805.0,8301.0,14366.75,23.6,76.4,0.0,6.85,51.94,56.0,0.0449430843119738,-0.1298227733046131,C04
13339,Ag. serv. comerciales n/c,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",4827.11,4827.11,14960.0,14960.0,14960.0,14960.0,73.71,26.29,0.0,5.0,35.0,35.0,0.0942668935779193,-0.4338562957953318,C20
13340,Secretarios administrativos y especializados,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",35598.0,35598.0,8700.21,3328.0,5516.0,10496.5,49.42,50.58,45.51,6.17,45.69,49.0,0.0823725322043726,-0.0301985190119833,C07
13341,Supv. Secretaría,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",60269.32,60269.32,9899.94,5000.0,8000.0,13750.0,44.88,55.12,74.39,6.26,52.84,55.0,0.0778072671086149,-0.0575404592315851,C07
13342,Secretarios jurídicos,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",22098.99,22098.99,13341.17,3000.0,4850.0,8950.0,47.22,52.78,47.79,7.69,44.09,42.0,0.2019756234436392,0.0717625724423971,C10
13343,Secretarios administrativos y ejecutivos,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",30350.42,30350.42,10155.06,5500.0,9973.0,10400.0,89.52,10.48,55.11,7.15,44.29,51.5,0.0835927576037297,0.0543750487340954,C07
