v183ciuo,ciuolabel,ciuo1diglabel,ciuo3cat,ciuolabel_color,ciuo1diglabel_color,ciuo3cat_color,n_obs,income_mean,income_q1,income_median,income_q3,female_pct,male_pct,public_sector_pct,nivel_ed_mean,age_mean,age_median,x,y,community
13310,Prof. Med. Finanzas y matemáticas,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",9,11224.78,5000.0,11000.0,12661.0,66.67,33.33,33.33,6.44,47.67,39.0,-0.179544045612298,-0.0853008160933464,C17
13311,"Ag. bolsa, cambio y otros servicios financieros",3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",7,10352.25,8464.5,10275.5,12163.25,14.29,85.71,0.0,7.25,35.0,28.5,-0.1623061477555006,-0.0874188259150979,C17
13312,Of. Préstamos y créditos,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",11,12927.44,6000.0,7500.0,12467.0,54.55,45.45,9.09,6.67,46.78,49.0,-0.1179037442332018,-0.0627545812083518,C17
13313,Tenedores de libros,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",23,8877.33,4055.0,7386.0,13000.0,26.09,73.91,21.74,5.7,56.52,56.0,-0.1000090744066097,-0.0119447083826323,C17
13315,Tasadores,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",3,5699.0,2502.0,4600.0,8346.5,33.33,66.67,0.0,7.33,51.33,47.0,-0.6024921547140968,0.8330712386580388,C07
13320,Ag. comerciales y corredores,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",8,9683.8,8441.0,9500.0,10000.0,12.5,87.5,0.0,5.43,39.71,36.0,-0.2623237709872651,-0.0924126148883226,C17
13321,Ag. de seguros,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",26,12539.55,8043.0,9241.0,14117.5,34.62,65.38,0.0,6.41,49.35,50.0,-0.3220165920219019,-0.0547685720717191,C17
13322,Rep. Comerciales,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",69,8578.17,4000.0,6483.0,13000.0,31.88,68.12,1.45,5.66,43.79,41.0,0.3611853450384439,0.0404942586873921,C08
13323,Ag. de compras,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",16,10376.67,5746.75,6665.5,12750.0,18.75,81.25,18.75,6.0,36.54,36.0,-0.0109594126557411,-0.2785482250530771,C00
13331,Dec. o gest. aduana,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",14,10496.67,7400.0,9670.0,14960.0,35.71,64.29,21.43,6.18,54.0,51.0,-0.1548931628615759,0.0862721775648728,C10
13332,Org. Eventos y conferencias,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",19,3450.17,1370.75,2524.0,3636.0,68.42,31.58,15.79,6.25,41.88,39.0,0.0173876869608608,0.0347530917604463,C01
13333,Ag. de empleo y contratistas de mano de obra,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",19,10519.0,4612.0,8000.0,11236.5,10.53,89.47,0.0,4.65,46.35,45.0,0.1493707506960898,0.266960013686873,C03
13334,Ag. inmobiliarios,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",28,12297.95,3805.0,8301.0,14366.75,25.0,75.0,0.0,6.96,54.65,56.0,-0.0112041318737907,0.0426836173350042,C01
13339,Ag. serv. comerciales n/c,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",2,14960.0,14960.0,14960.0,14960.0,50.0,50.0,0.0,5.0,35.0,35.0,-0.6735966484045239,0.9395666518855929,C07
13340,Secretarios administrativos y especializados,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",34,7886.29,3328.0,5516.0,10496.5,50.0,50.0,44.12,5.94,46.71,49.0,0.1677257566415387,0.0221724527707445,C01
13341,Supv. Secretaría,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",41,9818.06,5000.0,8000.0,13750.0,48.78,51.22,65.85,6.05,52.95,55.0,0.2077549228007837,-0.0099540256092804,C01
13342,Secretarios jurídicos,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",17,8218.33,3000.0,4850.0,8950.0,47.06,52.94,35.29,6.83,44.17,42.0,0.1911770200336691,-0.0359183189063551,C01
13343,Secretarios administrativos y ejecutivos,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",26,11628.35,5500.0,9973.0,10400.0,84.62,15.38,69.23,6.9,52.8,51.5,0.1808175297294488,-0.0058937600078722,C01
13344,Secretarios médicos,3. Técnicos,1. Trabajadores  no manuales,"(0.491022, 0.117179, 0.425552, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",52,5729.04,3000.0,4810.0,7814.75,90.38,9.62,19.23,6.12,41.94,37.0,0.3401964813049468,-0.112368088504392,C04
13351,Ag. aduana e inspectores de fronteras,3. Técnicos,1. Trabajadores  no manuales,"(0.497257, 0.119379, 0.424488, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",5,10597.33,9896.0,10551.0,11275.5,80.0,20.0,100.0,5.75,40.75,40.0,-0.1135319170009189,-0.3098034491872221,C13
13352,Ag. adm. tributaria,3. Técnicos,1. Trabajadores  no manuales,"(0.497257, 0.119379, 0.424488, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",6,15940.75,4250.0,12400.0,24090.75,83.33,16.67,100.0,7.0,57.0,55.0,0.0046692196704065,-0.115727699609948,C13
13353,Ag. seg. Social,3. Técnicos,1. Trabajadores  no manuales,"(0.497257, 0.119379, 0.424488, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",1,,,,,100.0,0.0,100.0,,,,-0.3676633764253191,-0.4245906615987936,C16
13354,Ag. serv. licencias y permisos,3. Técnicos,1. Trabajadores  no manuales,"(0.497257, 0.119379, 0.424488, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",6,3935.2,2300.0,3376.0,6500.0,50.0,50.0,83.33,7.4,39.4,24.0,-0.0817131417184279,-0.2520513231278616,C13
13355,Insp. De policía,3. Técnicos,1. Trabajadores  no manuales,"(0.497257, 0.119379, 0.424488, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",13,10238.1,5557.75,8100.0,13750.0,15.38,84.62,100.0,5.73,58.18,57.0,0.2874931928307481,0.0611327742949378,C18
13359,Ag. adm. pública para la aplicacion de la ley y afines no clasificados bajo otros epígrafes,3. Técnicos,1. Trabajadores  no manuales,"(0.497257, 0.119379, 0.424488, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",19,9005.79,3775.0,7720.5,12651.5,42.11,57.89,89.47,5.0,51.44,47.0,0.1892970116455693,0.0110184206087523,C01
13400,Prof. med. jurídico,3. Técnicos,1. Trabajadores  no manuales,"(0.503493, 0.121575, 0.423356, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",1,,,,,100.0,0.0,100.0,,,,-0.6814543878041034,0.5896084530799268,C07
13410,Prof. Med. Jurídicos y sociales,3. Técnicos,1. Trabajadores  no manuales,"(0.503493, 0.121575, 0.423356, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",5,8809.2,4620.0,10000.0,13713.0,0.0,100.0,20.0,4.8,42.4,44.0,-0.4539585881735867,0.0994718573395161,C07
13411,Prof. med. derecho,3. Técnicos,1. Trabajadores  no manuales,"(0.503493, 0.121575, 0.423356, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",30,13647.23,5194.0,8000.0,19326.5,46.67,53.33,73.33,7.48,48.2,46.0,0.23221757275896,-0.0120826506089599,C01
13412,Traby asist. Sociales nivel medio,3. Técnicos,1. Trabajadores  no manuales,"(0.503493, 0.121575, 0.423356, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",33,7323.39,5425.0,6250.0,8483.0,78.79,21.21,69.7,6.0,47.9,43.0,0.2190388638330047,0.0058775461547811,C01
13413,Aux. laicos religiones,3. Técnicos,1. Trabajadores  no manuales,"(0.503493, 0.121575, 0.423356, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",2,3650.0,1975.0,3650.0,5325.0,50.0,50.0,0.0,6.5,39.5,39.5,-0.5336008148377928,0.3587626850622579,C07
13421,Atletas y deportistas,3. Técnicos,1. Trabajadores  no manuales,"(0.503493, 0.121575, 0.423356, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",3,11220.0,11220.0,11220.0,11220.0,0.0,100.0,0.0,5.0,26.0,26.0,-0.3053691306741597,-0.1933013356367571,C09
13422,"Ent. Deportivos, arbitros",3. Técnicos,1. Trabajadores  no manuales,"(0.503493, 0.121575, 0.423356, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",31,8245.95,3000.0,5610.0,12661.0,29.03,70.97,19.35,5.84,34.32,33.0,0.4044003872808636,-0.3015007204933035,C11
13423,Inst. ed física,3. Técnicos,1. Trabajadores  no manuales,"(0.50973, 0.123769, 0.422156, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",49,5752.73,2722.25,3582.5,7355.0,48.98,51.02,14.29,5.68,38.81,36.0,0.4348810100592867,-0.2804170544914258,C11
13430,"Prof. med. Act culturales, artísticas y humanas",3. Técnicos,1. Trabajadores  no manuales,"(0.50973, 0.123769, 0.422156, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",3,5350.0,3275.0,5350.0,7425.0,66.67,33.33,33.33,4.33,35.0,35.0,-0.5832721194127998,0.7940083923856012,C07
13431,Fotógrafos,3. Técnicos,1. Trabajadores  no manuales,"(0.50973, 0.123769, 0.422156, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",30,6318.0,2750.0,5800.0,6925.0,40.0,60.0,23.33,5.39,48.0,47.0,-0.0497984634490854,0.0030624820683866,C14
13432,Dis. De interior,3. Técnicos,1. Trabajadores  no manuales,"(0.50973, 0.123769, 0.422156, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",5,7433.33,5650.0,7600.0,9300.0,60.0,40.0,0.0,7.25,45.75,38.5,-0.2360276087955218,-0.1767961254314514,C09
13433,"Téc. arte, museos y bibliotecas",3. Técnicos,1. Trabajadores  no manuales,"(0.50973, 0.123769, 0.422156, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",7,13939.4,9973.0,10000.0,15500.0,71.43,28.57,85.71,6.0,46.0,47.5,0.0182433140970398,-0.3579944557307026,C09
13434,Chefs,3. Técnicos,1. Trabajadores  no manuales,"(0.50973, 0.123769, 0.422156, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",27,7112.93,5068.75,6929.0,8000.0,51.85,48.15,3.7,6.37,38.47,35.0,0.4834610292855119,0.0574602578508047,C08
13435,Prof med. Act artísticas y culturales,3. Técnicos,1. Trabajadores  no manuales,"(0.50973, 0.123769, 0.422156, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",21,6761.55,2232.5,4993.5,10596.5,28.57,71.43,19.05,5.9,34.9,31.0,-0.1122994291758191,0.0798440774127872,C10
13511,Téc. Op. IT,3. Técnicos,1. Trabajadores  no manuales,"(0.522206, 0.12815, 0.419549, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",5,5000.0,4500.0,5000.0,5500.0,40.0,60.0,0.0,7.33,41.0,31.0,-0.4058262103245629,-0.0509688231356207,C06
13512,Téc. Asistencia IT,3. Técnicos,1. Trabajadores  no manuales,"(0.522206, 0.12815, 0.419549, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",10,10381.0,3875.0,7775.5,14281.5,0.0,100.0,20.0,7.6,33.8,36.0,-0.0485096684397525,-0.2997346593496569,C13
13513,Téc. redes y sistemas de computadores,3. Técnicos,1. Trabajadores  no manuales,"(0.522206, 0.12815, 0.419549, 1.0)","(np.float64(0.4825119357798161), np.float64(0.11412938532110094), np.float64(0.4264905963302753), np.float64(1.0))","(np.float64(0.39527303769967964), np.float64(0.09080841341853017), np.float64(0.400474992971248), np.float64(1.0))",22,6152.17,4019.75,5800.0,8025.0,9.09,90.91,31.82,6.1,31.3,31.5,0.1273218529747651,0.0489030923119039,C01
