model_1,model_2,dimension,wasserstein
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_4,0,4021.1324984238213
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_4,1,36.76955262170046
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_4,2,0.0
enhanced_configuration_model_4,enhanced_configuration_model_5,0,1889.3893193304557
enhanced_configuration_model_4,enhanced_configuration_model_5,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_6,0,1889.3893193304557
enhanced_configuration_model_4,enhanced_configuration_model_6,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_7,0,1314.7003230437488
enhanced_configuration_model_4,enhanced_configuration_model_7,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_8,0,2921.5743833136557
enhanced_configuration_model_4,enhanced_configuration_model_8,1,2.121320343559643
enhanced_configuration_model_4,enhanced_configuration_model_9,0,1465.8323573997134
enhanced_configuration_model_4,enhanced_configuration_model_9,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_10,0,1161.533800802378
enhanced_configuration_model_4,enhanced_configuration_model_10,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_11,0,1128.2962167021622
enhanced_configuration_model_4,enhanced_configuration_model_11,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_12,0,1535.8359287371818
enhanced_configuration_model_4,enhanced_configuration_model_12,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_13,0,228.20310216782974
enhanced_configuration_model_4,enhanced_configuration_model_13,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_14,0,1889.3893193304557
enhanced_configuration_model_4,enhanced_configuration_model_14,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_15,0,481.589970519733
enhanced_configuration_model_4,enhanced_configuration_model_15,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_16,0,425.72853480599576
enhanced_configuration_model_4,enhanced_configuration_model_16,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_17,0,2508.3681869152215
enhanced_configuration_model_4,enhanced_configuration_model_17,1,32.52691193458119
enhanced_configuration_model_4,enhanced_configuration_model_18,0,2016.0619382262355
enhanced_configuration_model_4,enhanced_configuration_model_18,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_19,0,1467.2465709620865
enhanced_configuration_model_4,enhanced_configuration_model_19,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_20,0,1388.51507756326
enhanced_configuration_model_4,enhanced_configuration_model_20,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_21,0,1166.5982959046241
enhanced_configuration_model_4,enhanced_configuration_model_21,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_22,0,1889.3893193304557
enhanced_configuration_model_4,enhanced_configuration_model_22,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_23,0,1185.2825381439075
enhanced_configuration_model_4,enhanced_configuration_model_23,1,0.0
enhanced_configuration_model_4,enhanced_configuration_model_24,0,1678.6714985368644
enhanced_configuration_model_4,enhanced_configuration_model_24,1,0.0
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_5,0,5839.994905819697
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_5,1,36.76955262170046
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_5,2,0.0
enhanced_configuration_model_5,enhanced_configuration_model_6,0,0.0
enhanced_configuration_model_5,enhanced_configuration_model_7,0,592.5554826343268
enhanced_configuration_model_5,enhanced_configuration_model_8,0,4792.062656101232
enhanced_configuration_model_5,enhanced_configuration_model_8,1,2.121320343559643
enhanced_configuration_model_5,enhanced_configuration_model_9,0,423.556961930742
enhanced_configuration_model_5,enhanced_configuration_model_10,0,3039.852052320968
enhanced_configuration_model_5,enhanced_configuration_model_10,1,0.0
enhanced_configuration_model_5,enhanced_configuration_model_11,0,782.7672067735082
enhanced_configuration_model_5,enhanced_configuration_model_12,0,353.5533905932738
enhanced_configuration_model_5,enhanced_configuration_model_13,0,2112.1279554042176
enhanced_configuration_model_5,enhanced_configuration_model_13,1,0.0
enhanced_configuration_model_5,enhanced_configuration_model_14,0,0.0
enhanced_configuration_model_5,enhanced_configuration_model_15,0,2366.686396631375
enhanced_configuration_model_5,enhanced_configuration_model_15,1,0.0
enhanced_configuration_model_5,enhanced_configuration_model_16,0,1467.9536777432731
enhanced_configuration_model_5,enhanced_configuration_model_16,1,0.0
enhanced_configuration_model_5,enhanced_configuration_model_17,0,4345.171170391333
enhanced_configuration_model_5,enhanced_configuration_model_17,1,32.52691193458119
enhanced_configuration_model_5,enhanced_configuration_model_18,0,3882.7233354953323
enhanced_configuration_model_5,enhanced_configuration_model_18,1,0.0
enhanced_configuration_model_5,enhanced_configuration_model_19,0,423.556961930742
enhanced_configuration_model_5,enhanced_configuration_model_20,0,3269.661756206596
enhanced_configuration_model_5,enhanced_configuration_model_20,1,0.0
enhanced_configuration_model_5,enhanced_configuration_model_21,0,3054.7012947258854
enhanced_configuration_model_5,enhanced_configuration_model_21,1,0.0
enhanced_configuration_model_5,enhanced_configuration_model_22,0,0.0
enhanced_configuration_model_5,enhanced_configuration_model_23,0,704.9854608429879
enhanced_configuration_model_5,enhanced_configuration_model_24,0,212.13203435596427
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_6,0,5839.994905819697
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_6,1,36.76955262170046
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_6,2,0.0
enhanced_configuration_model_6,enhanced_configuration_model_7,0,592.5554826343268
enhanced_configuration_model_6,enhanced_configuration_model_8,0,4792.062656101232
enhanced_configuration_model_6,enhanced_configuration_model_8,1,2.121320343559643
enhanced_configuration_model_6,enhanced_configuration_model_9,0,423.556961930742
enhanced_configuration_model_6,enhanced_configuration_model_10,0,3039.852052320968
enhanced_configuration_model_6,enhanced_configuration_model_10,1,0.0
enhanced_configuration_model_6,enhanced_configuration_model_11,0,782.7672067735082
enhanced_configuration_model_6,enhanced_configuration_model_12,0,353.5533905932738
enhanced_configuration_model_6,enhanced_configuration_model_13,0,2112.1279554042176
enhanced_configuration_model_6,enhanced_configuration_model_13,1,0.0
enhanced_configuration_model_6,enhanced_configuration_model_14,0,0.0
enhanced_configuration_model_6,enhanced_configuration_model_15,0,2366.686396631375
enhanced_configuration_model_6,enhanced_configuration_model_15,1,0.0
enhanced_configuration_model_6,enhanced_configuration_model_16,0,1467.9536777432731
enhanced_configuration_model_6,enhanced_configuration_model_16,1,0.0
enhanced_configuration_model_6,enhanced_configuration_model_17,0,4345.171170391333
enhanced_configuration_model_6,enhanced_configuration_model_17,1,32.52691193458119
enhanced_configuration_model_6,enhanced_configuration_model_18,0,3882.7233354953323
enhanced_configuration_model_6,enhanced_configuration_model_18,1,0.0
enhanced_configuration_model_6,enhanced_configuration_model_19,0,423.556961930742
enhanced_configuration_model_6,enhanced_configuration_model_20,0,3269.661756206596
enhanced_configuration_model_6,enhanced_configuration_model_20,1,0.0
enhanced_configuration_model_6,enhanced_configuration_model_21,0,3054.7012947258854
enhanced_configuration_model_6,enhanced_configuration_model_21,1,0.0
enhanced_configuration_model_6,enhanced_configuration_model_22,0,0.0
enhanced_configuration_model_6,enhanced_configuration_model_23,0,704.9854608429879
enhanced_configuration_model_6,enhanced_configuration_model_24,0,212.13203435596427
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_7,0,5269.435426047227
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_7,1,36.76955262170046
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_7,2,0.0
enhanced_configuration_model_7,enhanced_configuration_model_8,0,4219.796069547578
enhanced_configuration_model_7,enhanced_configuration_model_8,1,2.121320343559643
enhanced_configuration_model_7,enhanced_configuration_model_9,0,168.99852070358486
enhanced_configuration_model_7,enhanced_configuration_model_10,0,2465.1630560342624
enhanced_configuration_model_7,enhanced_configuration_model_10,1,0.0
enhanced_configuration_model_7,enhanced_configuration_model_11,0,226.59626993970898
enhanced_configuration_model_7,enhanced_configuration_model_12,0,239.00209204105306
enhanced_configuration_model_7,enhanced_configuration_model_13,0,1537.4389591175116
enhanced_configuration_model_7,enhanced_configuration_model_13,1,0.0
enhanced_configuration_model_7,enhanced_configuration_model_14,0,592.5554826343268
enhanced_configuration_model_7,enhanced_configuration_model_15,0,1791.997400344669
enhanced_configuration_model_7,enhanced_configuration_model_15,1,0.0
enhanced_configuration_model_7,enhanced_configuration_model_16,0,893.2646814565663
enhanced_configuration_model_7,enhanced_configuration_model_16,1,0.0
enhanced_configuration_model_7,enhanced_configuration_model_17,0,3776.318797400055
enhanced_configuration_model_7,enhanced_configuration_model_17,1,32.52691193458119
enhanced_configuration_model_7,enhanced_configuration_model_18,0,3310.4567489416786
enhanced_configuration_model_7,enhanced_configuration_model_18,1,0.0
enhanced_configuration_model_7,enhanced_configuration_model_19,0,170.7056274847714
enhanced_configuration_model_7,enhanced_configuration_model_20,0,2700.8093832153154
enhanced_configuration_model_7,enhanced_configuration_model_20,1,0.0
enhanced_configuration_model_7,enhanced_configuration_model_21,0,2480.01229843918
enhanced_configuration_model_7,enhanced_configuration_model_21,1,0.0
enhanced_configuration_model_7,enhanced_configuration_model_22,0,592.5554826343268
enhanced_configuration_model_7,enhanced_configuration_model_23,0,132.71887428933334
enhanced_configuration_model_7,enhanced_configuration_model_24,0,381.8376618407357
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_8,0,1519.913526479345
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_8,1,34.64823227814083
_hidalgo_disparity_filtration.csv,enhanced_configuration_model_8,2,0.0
enhanced_configuration_model_8,enhanced_configuration_model_9,0,4368.505694170491
enhanced_configuration_model_8,enhanced_configuration_model_9,1,2.121320343559643
enhanced_configuration_model_8,enhanced_configuration_model_10,0,1769.8674580297572
enhanced_configuration_model_8,enhanced_configuration_model_10,1,2.121320343559643
enhanced_configuration_model_8,enhanced_configuration_model_11,0,4024.939520247684
enhanced_configuration_model_8,enhanced_configuration_model_11,1,2.121320343559643
enhanced_configuration_model_8,enhanced_configuration_model_12,0,4438.509265507959
enhanced_configuration_model_8,enhanced_configuration_model_12,1,2.121320343559643
enhanced_configuration_model_8,enhanced_configuration_model_13,0,2722.116365996421
enhanced_configuration_model_8,enhanced_configuration_model_13,1,2.121320343559643
enhanced_configuration_model_8,enhanced_configuration_model_14,0,4792.062656101232
enhanced_configuration_model_8,enhanced_configuration_model_14,1,2.121320343559643
enhanced_configuration_model_8,enhanced_configuration_model_15,0,2446.6899679688445
enhanced_configuration_model_8,enhanced_configuration_model_15,1,2.121320343559643
enhanced_configuration_model_8,enhanced_configuration_model_16,0,3330.937405482706
enhanced_configuration_model_8,enhanced_configuration_model_16,1,2.121320343559643
enhanced_configuration_model_8,enhanced_configuration_model_17,0,459.8080724572461
enhanced_configuration_model_8,enhanced_configuration_model_17,1,30.405591591021544
enhanced_configuration_model_8,enhanced_configuration_model_18,0,909.9251070435269
